Date,AMZN_Close,GOOGL_Close,MSFT_Close,NVDA_Close,TSLA_Close,AMZN_High,GOOGL_High,MSFT_High,NVDA_High,TSLA_High,AMZN_Low,GOOGL_Low,MSFT_Low,NVDA_Low,TSLA_Low,AMZN_Open,GOOGL_Open,MSFT_Open,NVDA_Open,TSLA_Open,AMZN_Volume,GOOGL_Volume,MSFT_Volume,NVDA_Volume,TSLA_Volume
1/18/23,95.45999908447266,90.68643951416016,231.53829956054688,17.362773895263672,128.77999877929688,99.31999969482422,92.35844611498095,237.98929120508885,17.858366193598112,136.67999267578125,95.37999725341797,90.20872009,231.25355950265987,17.26785045404388,127.01000213623047,97.25,91.70158285357975,237.19396675189898,17.652535475198235,136.55999755859375,79570400,29116700,30028700,439624000,195680300
1/19/23,93.68000030517578,92.60725402832031,227.72860717773438,16.751272201538086,127.16999816894531,95.44000244140625,93.16458701556465,231.25358612173252,17.182919592747304,129.99000549316406,92.86000061035156,90.19876306253057,226.50125078588513,16.717301550134714,124.30999755859375,94.73999786376953,90.28833877439054,229.5451006306224,17.022050215153467,127.26000213623047,69002700,37000400,28623000,452932000,170291900
1/20/23,97.25,97.55359649658203,235.86843872070312,17.82439422607422,133.4199981689453,97.34999847,97.83227057478473,236.37902316517145,17.841380504769397,133.50999450683594,93.19999694824219,94.56787113938321,230.26186823597817,16.811224544692056,127.3499984741211,93.86000061035156,94.64749230458399,230.60553401218095,16.997071166426323,128.67999267578125,67481500,63191100,35389800,564967000,138858100
1/23/23,97.51999664,99.31517791748047,238.18568420410156,19.17728614807129,143.75,97.77999877929688,99.56398836192957,240.728763,19.22924361779151,145.3800048828125,95.86000061035156,97.03607333515549,235.30875313249115,17.803411956257197,134.27000427246094,97.55999755859375,97.48392909792703,236.73249848259866,18.049208922830783,135.8699951171875,76501100,40005100,31934000,655163000,203119200
1/24/23,96.31999969482422,97.23512268066406,237.65545654296875,19.249225616455078,143.88999938964844,98.08999633789062,99.13603819966976,239.53086062869244,19.479038745727824,146.5,96,96.73750177115588,236.08444941515683,18.804590277949554,141.10000610351562,96.93000030517578,97.63322092688912,238.1071302689207,18.811584516005322,143,66929500,33078500,40234400,496204000,158699100
1/25/23,97.18000030517578,94.76692962646484,236.25135803222656,19.307178497314453,144.42999267578125,97.23999786376953,95.70245938987009,238.89263116418337,19.354140898523635,146.41000366210938,91.51999664,93.31387744,226.7172477839659,18.56478682693734,138.07000732421875,92.55999755859375,95.11526275334147,230.23239799467638,18.897514353205867,141.91000366210938,94261600,42330000,66526600,449537000,192734300
1/26/23,99.22000122070312,97.05597686767578,243.5074920654297,19.785789489746094,160.27000427246094,99.48999786376953,97.10574199484742,243.81187403333118,20.149491827776068,161.4199981689453,96.91999816894531,94.92616002591807,237.61618177352415,19.262218285340538,154.75999450683594,98.23999786376953,96.04083357396856,239.23628611084743,19.68487233931353,159.97000122070312,68523600,30114000,33454500,489535000,234815100
1/27/23,102.23999786376953,98.89718627929688,243.66461181640625,20.348323822021484,177.89999389648438,103.48999786376953,99.84266300827183,245.30435814766528,20.611108951461375,180.67999267578125,99.52999877929688,96.84698288610231,242.3587028258491,19.38911083605339,161.1699981689453,99.52999877929688,96.84698288610231,244.4795782533274,19.446063368602864,162.42999267578125,87775600,33879800,26498900,542142000,306590600
1/30/23,100.55000305175781,96.47874450683594,238.3133087158203,19.14630889892578,166.66000366210938,101.73999786376953,97.82231944586147,241.1509556923859,20.12350675,179.77000427246094,99.01000213623047,95.94131301260722,237.81253779018328,19.134317688974598,166.5,101.08999633789062,97.01617600106465,240.08068968374297,19.93366371266101,178.0500030517578,70691900,27226200,25867400,488611000,230878800
1/31/23,103.12999725341797,98.36969757080078,243.32090759277344,19.52100372314453,173.22000122070312,103.3499984741211,98.40950815466127,243.4583708867781,19.67088052170426,174.3000030517578,101.13999938964844,96.35931244094722,238.5489461260753,18.93448446657566,162.77999877929688,101.16000366210938,96.40907756904596,239.03988860214557,19.154303644077466,164.57000732421875,66527300,29870700,26541100,498017000,196813500
2/1/23,105.1500015258789,99.95213317871094,248.17144775390625,20.92585563659668,181.41000366210938,106.23999786376953,100.70851906446003,250.55742124700228,21.174650433813806,183.80999755859375,101.23999786376953,97.11569559851715,241.02332574913956,19.594945357339597,169.92999267578125,102.52999877929688,98.24031608663826,243.5074937,19.674879788461553,173.88999938964844,80450100,35531100,31259900,660477000,213806300
2/2/23,112.91000366210938,107.22734832763672,259.8067932128906,21.691226959228516,188.27000427246094,114,107.33682553198318,259.8951592726371,21.931030247878642,196.75,108.87999725341797,105.10748604846768,252.5899320193859,20.683054133284987,182.61000061035156,110.25,105.29658441835562,254.13149875716766,20.98280776765086,187.3300018310547,158154200,69883800,39940400,564276000,217448300
2/3/23,103.38999938964844,104.28143310546875,253.67001342773438,21.082725524902344,189.97999572753906,108.77999877929688,107.29701450167059,259.4140470711342,21.727197912040786,199,102.5199966430664,102.09190421385664,252.44265709216836,20.771979321521542,183.69000244140625,105.26000213623047,102.44023732028235,254.83845905637355,20.982807015101592,183.9499969482422,144374800,65309300,29077300,429366000,232662000
2/6/23,102.18000030517578,102.4103775024414,252.11862182617188,21.071733474731445,194.75999450683594,103.94999694824219,103.8634295449767,253.62090480368727,21.552338635862082,198.1699981689453,100.6500015258789,101.3952266662137,250.1646801008737,20.768980162055627,189.9199981689453,102.93000030517578,101.91275662788445,252.77649801588666,20.788964243868033,193.00999450683594,81945200,31999600,22518000,452197000,186188100
2/7/23,102.11000061035156,107.12782287597656,262.7131348,22.15484619140625,196.80999755859375,102.41000366210938,107.66525433974004,263.9012071647271,22.240776221047813,197.5,98.08000183105469,102.62933344338565,255.36862455396962,21.13268305609244,189.5500030517578,101.16999816894531,102.72885610117324,255.81048476727034,21.364493456754502,196.42999267578125,119501300,49010200,50841400,664150000,186010300
2/8/23,100.05000305175781,98.89718627929688,261.8982238769531,22.186819076538086,201.2899932861328,102.66999816894531,102.64924474740924,271.7465302451499,22.859268377946858,203,98.77999877929688,97.57351278425769,261.3876244,21.989979871627146,194.30999755859375,102.04000091552734,101.56443476559781,268.25102168143684,22.36866926710401,196.10000610351562,75878300,94743500,54686000,559651000,180673600
2/9/23,98.23999786376953,94.55792236328125,258.84454345703125,22.31871223449707,207.32000732421875,101.77999877929688,99.55403269025908,269.0168886035488,23.00115361559773,214,97.56999969482422,93.18448386590254,258.0393905,22.101890841134466,204.77000427246094,101.31999969482422,99.52417665215816,268.84012651357125,22.587493006154816,207.77999877929688,64622500,119455000,42375100,523876000,215431400
2/10/23,97.61000061035156,94.12002563476562,258.3339538574219,21.247591018676758,196.88999938964844,98.81999969482422,96.28965326793745,259.30601043512377,22.059925190234175,206.1999969482422,96.23000336,93.80154853233182,255.93815201976537,20.79396411421519,192.88999938964844,97.55999755859375,94.99583577,256.7923871898371,21.67224424031154,202.22999572753906,52740100,54980700,25818500,550737000,204754100
2/13/23,99.54000091552734,94.15982818603516,266.4050598144531,21.770160675048828,194.63999938964844,99.68000030517578,94.74701720884225,269.62564159022224,22.029948022697017,196.3000030517578,96.91000366210938,93.39348774073657,262.3105859582913,20.94483676830914,187.61000061035156,97.84999847,94.28920688773186,262.79173001037145,21.520365368362526,194.4199981689453,52841500,50076100,44630900,474919000,172475500
2/14/23,99.69999694824219,94.22949981689453,267.2397155761719,22.952192306518555,209.25,100.91999816894531,94.39868911112639,269.98898222750483,23.03012755681978,209.82000732421875,97.51999664,91.82101633,264.4020528853682,21.348505011824344,189.44000244140625,98.41000366210938,93.98068935134434,267.7306581899641,21.56033132218114,191.94000244140625,56202900,54726100,37047900,675474000,216455700
2/15/23,101.16000366210938,96.47874450683594,265.10369873046875,22.74536133,214.24000549316406,101.16999816894531,96.65788833824551,266.4916282,22.83628642,214.66000366210938,98.44999694824219,93.70201891653383,262.01284222248375,22.087901043076933,206.11000061035156,99.08999633789062,94.04039749081163,264.11935411617753,22.53053721244562,211.75999450683594,47957600,50169000,28922400,420575000,181006400
2/16/23,98.15000153,95.05554199,258.0458984,21.983989715576172,202.0399932861328,100.62999725341797,97.21521477469815,262.56403597864954,22.531539546049316,217.64999389648438,98.09999847,94.28920158994696,257.79981231844084,21.909050349131455,201.83999633789062,99.20999908447266,94.91620875,259.8866178016932,22.114881090043124,210.77999877929688,56339200,42462600,29603600,412026000,229586500
2/17/23,97.19999694824219,93.90106201171875,254.01992797851562,21.370485305786133,208.30999755859375,97.94000244140625,95.10530367470463,256.01814602312515,21.722196327376725,208.44000244140625,95.65000153,92.76648697078687,251.99218080181078,20.95782341536119,197.5,97.80000305175781,94.39868291013072,255.3291229276305,21.61328633734244,199.99000549316406,60029400,34284100,30000100,465888000,213738500
2/21/23,94.58000183105469,91.3532486,248.7143096923828,20.638090133666992,197.3699951171875,95.61000061035156,92.65701296526197,251.49016824327242,21.47640202756458,209.7100067138672,94.26999664,91.28358197173173,247.6512158869296,20.60111977052066,197.22000122070312,95.33999633789062,92.55749030076139,250.49597073877874,20.982806991007344,204.99000549316406,56580400,33629300,28397400,410015000,180018600
2/22/23,95.79000091552734,91.21391296386719,247.57244873046875,20.737009048461914,200.86000061035156,97.01000213623047,91.67172328308142,250.35814511839848,21.08672289537773,201.99000549316406,94.80000305175781,90.17886058,246.42076761233298,20.40428148237051,191.77999877929688,95.09999847,91.26367049827103,250.1120590242694,20.690048547419124,197.92999267578125,59534100,30884000,22491100,513184000,191828500
2/23/23,95.81999969482422,90.45752716064453,250.78143310546875,23.644624710083008,202.07000732421875,96.43000030517578,91.50253409442122,252.8190182527777,23.86844224060142,205.13999938964844,93.66999816894531,89.33290665311979,246.55858711540606,23.00614795090794,196.3300018310547,96.12000274658203,91.48262500616492,251.5590586,23.42080908535159,203.91000366210938,48467000,41206400,29219100,1117995000,146360000
2/24/23,93.5,88.70590209960938,245.3183135986328,23.26693344116211,196.8800048828125,94.13999938964844,89.46228802095382,247.0704454363902,23.45478114392296,197.6699981689453,92.31999969482422,88.15852364572393,244.21585267237742,22.928212208347944,192.8000030517578,93.52999877929688,89.01443223203913,246.0467338648536,23.205984468564843,196.3300018310547,57053800,36585100,24990900,589716000,142228100
2/27/23,93.76000213623047,89.44238281,246.24359130859375,23.48175811767578,207.6300048828125,94.77999877929688,89.73100384409955,248.8619509386829,23.86044752352484,209.4199981689453,93.13999938964844,88.91489828317458,245.48564193779885,23.43479762020704,201.25999450683594,94.27999877929688,89.44238281,248.50758636453622,23.65062037481705,202.02999877929688,47470300,27502300,21190000,452994000,161028300
2/28/23,94.23000336,89.63147735595703,245.51516723632812,23.196990966796875,205.7100067138672,94.69000244140625,90.79591607528975,247.55276726085282,23.805493492684064,211.22999572753906,92.91999816894531,88.89500052309056,244.83596722815324,23.18699892583366,203.75,93.13999938964844,88.90495506752045,245.17065572399935,23.352863375406507,210.58999633789062,43959300,30142000,22491000,455963000,153144900
3/1/23,92.16999816894531,89.93004608154297,242.4145050048828,22.67941665649414,202.77000427246094,94.68000030517578,90.59685623870114,247.00153859615037,23.236960375063273,207.1999969482422,91.58999633789062,89.24332683704428,241.9420088680049,22.489571679600164,198.52000427246094,93.87000274658203,89.55185695,246.8342018468034,23.173011690631437,206.2100067138672,52299500,31111200,27565300,460026000,156852800
3/2/23,92.12999725341797,91.56224822998047,247.17872619628906,23.294912338256836,190.89999389648438,92.23000336,91.84091472708995,247.46417946735576,23.360858289754244,193.75,90.38999938964844,89.16371177840199,241.76483192375827,22.41363444953809,186.00999450683594,91.41000366210938,89.23338599577193,242.69011807533903,22.469590264985175,186.74000549316406,55509400,32204400,24808200,389415000,181500700
3/3/23,94.90000153,93.20439147949219,251.2932891845703,23.87044334411621,197.7899932861328,94.94000244140625,93.28401264189694,251.61812465694902,23.88043539,200.47999572753906,92.66000366210938,92.01009682269682,247.4543518199206,23.111065241624505,192.8800048828125,92.73999786376953,92.03996045341758,248.24183038751409,23.300910243694258,194.8000030517578,55759600,35160100,30760100,412393000,154193300
3/6/23,93.75,94.67734528,252.84854125976562,23.534717559814453,193.80999755859375,96.55000305175781,95.51335229721735,256.0476605602481,24.22814773094674,198.60000610351562,93.73999786376953,93.55272482794965,251.97247534442963,23.467771069999735,192.3000030517578,95.19000244140625,93.57262632205895,252.41542732051573,23.87144155642439,198.5399932861328,52112400,32639300,24109800,437429000,128100100
3/7/23,93.55000305175781,93.41339111328125,250.17111206054688,23.272884368896484,187.7100067138672,95.08999633789062,95.21477625,253.65569949180863,24.109340983531098,194.1999969482422,92.77999877929688,93.08495951396364,249.42301575717852,23.225913991146093,186.10000610351562,94.05999755859375,94.52806460501441,252.2874464179105,23.58468213091472,191.3800048828125,49100700,27835500,21473200,515154000,148125800
3/8/23,93.91999816894531,93.80153656,249.72817993164062,24.165306091308594,182,94.16999816894531,95.50339907,250.55502565152239,24.184294766581292,186.5,92.18000030517578,93.55272611825472,246.88342511783708,23.408797420933155,180,93.59999847,93.67215786383373,250.06285343446362,23.471756258943316,185.0399932861328,44899100,34103300,17340200,513573000,151897800
3/9/23,92.25,91.88071442,248.36978149414062,23.420787811279297,172.9199981689453,96.20999908447266,95.07543939627669,255.49642520187024,24.438126646150657,185.17999267578125,92.18000030517578,91.46271472040466,247.6413612448282,23.367820812275305,172.50999450683594,93.68000030517578,93.60248591675793,251.81498682862087,24.159306518278665,180.25,56218700,28813500,26653400,501257000,170023800
3/10/23,90.73000336,90.19876098632812,244.69818115234375,22.950092315673828,173.44000244140625,93.56999969482422,92.34848690437508,248.83242480341704,23.61166323098952,178.2899932861328,90.25,89.96985962601842,243.72368976781968,22.71124714341151,168.44000244140625,92.66999816894531,91.73143425906332,247.14920421929136,23.393804334985997,175.1300048828125,69827500,35941000,28333900,474866000,191488900
3/13/23,92.43000030517578,90.67649078,249.94473266601562,22.951091766357422,174.47999572753906,94.01999664,92.12954305721254,253.87227229864152,23.282876988335172,177.35000610351562,88.12000274658203,88.99452953052489,241.8829494842542,22.282527312833135,163.91000366210938,89.97000122070312,89.66133978608927,243.52680285893817,22.73723188407138,167.4600067138672,72397100,37335600,33339700,421890000,167790300
3/14/23,94.87999725341797,93.52287292480469,256.70721435546875,24.047380447387695,183.25999450683594,95.06999969482422,93.91101661837747,256.9828296179448,24.20327932512599,183.8000030517578,92.70999908447266,92.00015418954344,251.85438808848426,23.444771213854455,177.13999938964844,93.83000183105469,92.11957834566286,252.7304541056199,23.48074905093903,177.30999755859375,60912700,36050200,33620300,474910000,143717900
3/15/23,96.19999694824219,95.65269470214844,261.2843933105469,24.212276458740234,180.4499969482422,96.66999816894531,96.46879271449647,262.3081199500826,24.27023747433623,182.33999633789062,93.06999969482422,92.19920427168174,255.15191657038366,23.344839767755705,176.02999877929688,93.22000122070312,92.77644636636741,255.90988102264944,23.74557858510268,180.8000030517578,70731800,50622100,46028000,524486000,145995600
3/16/23,100.04000091552734,99.84266662597656,271.8759460449219,25.524423599243164,184.1300048828125,100.98999786376953,100.70852980834213,272.23029562382413,25.57139207335748,185.80999755859375,95.61000061035156,95.04560099,259.1582026765928,23.878491278999082,178.83999633789062,95.75,95.74226728410615,261.05798023414945,24.01140628522713,180.3699951171875,84446900,65492000,54768800,583253000,121136800
3/17/23,98.94999694824219,101.1364746,275.0553283691406,25.70830535888672,180.1300048828125,100.66000366210938,102.35066322909664,278.89426524045854,26.381867732572218,186.22000122070312,97.45999908447266,99.62370281885212,271.9940319281041,25.651341237604235,177.3300018310547,99.79000091552734,99.78294515178816,273.90366232764774,25.965138540410706,184.52000427246094,87300200,61028500,69527400,848547000,133197100
3/20/23,97.70999908447266,100.7383804321289,267.9681091308594,25.883188247680664,183.25,98.48000336,101.26585739333697,273.13591766100586,26.007108309767307,186.44000244140625,95.69999694824219,99.39480546444764,265.6253644574901,25.113687587733228,176.35000610351562,98.41000366210938,99.64361592487353,272.6437454200395,25.59837339016035,178.0800018310547,62388900,32960400,43466600,432747000,129684400
3/21/23,100.61000061035156,104.42076873779297,269.4938049316406,26.181995391845703,197.5800018310547,100.8499984741211,104.59991256706779,270.6947062847507,26.37487092143437,198,98,100.73837708314564,265.30048823245505,25.364527413942184,188.0399932861328,98.13999938964844,100.76823312250937,270.57658976474096,26.163008623155417,188.27999877929688,58597300,42110300,34558700,547408000,153391400
3/22/23,98.69999694824219,102.87814331054688,268.0271301269531,26.450822830200195,191.14999389648438,102.0999984741211,106.08281539474726,276.6401431462095,27.571095597302328,200.66000366210938,98.61000061035156,102.8383327290355,267.9188366282979,26.21997184820259,190.9499969482422,100.44999694824219,103.7738548,269.1197379308607,26.407849562791487,199.3000030517578,57475400,43427400,34873300,797295000,150376400
3/23/23,98.70999908447266,105.0975341796875,273.31304931640625,27.17335319519043,192.22000122070312,101.05999755859375,105.79420800627038,276.65981401873677,27.481153869318504,199.30999755859375,97.62000274658203,103.96295911766454,270.89157068422304,26.672678890028376,188.64999389648438,100.43000030517578,104.56010268824097,273.58866452624983,27.097402305232432,195.25999450683594,57559300,40797800,36610900,564889000,144193900
3/24/23,98.12999725341797,104.93830108642578,276.1775207519531,26.76161766052246,190.41000366210938,98.30000305175781,104.98805862211833,276.2365790138879,27.14936630609579,192.36000061035156,96.40000153,103.34590808241246,270.9703303661151,26.337893083217622,187.14999389648438,98.06999969482422,104.49043770663731,272.8996370155353,27.01345490097488,191.64999389648438,56095400,30393300,28172000,454920000,116312400
3/27/23,98.04000091552734,101.97246551513672,272.0531005859375,26.51378059387207,191.80999755859375,99.33999633789062,104.26152450377403,277.0535567459473,26.98247605929165,197.38999938964844,97.08000183105469,101.44498861949126,271.20654881077553,26.347887967682432,189.94000244140625,99.06999969482422,104.12219127070134,276.1085945660647,26.81958174522854,194.4199981689453,46721300,31120900,26840200,361026000,120851600
3/28/23,97.23999786376953,100.54927825927734,270.9211426,26.392858505249023,189.19000244140625,98.44000244140625,101.96251979884079,271.8168996614657,26.49579229381834,192.35000610351562,96.29000091552734,99.26541542,267.79090429530686,25.83322250551309,185.42999267578125,98.11000061035156,101.95257284782572,271.4723730848255,26.429835146196694,192,38720100,32057900,21878600,356104000,98654600
3/29/23,100.25,100.90756225585938,276.1184082,26.96648406982422,193.8800048828125,100.41999816894531,102.00232668210373,276.7385498713233,27.06042291764206,195.2899932861328,98.55999755859375,100.17108547356293,274.0512793223978,26.579736138825847,189.44000244140625,98.69000244140625,101.7933268219828,274.5926566,26.807588785589424,193.1300048828125,49783300,28779600,25087000,393694000,123660000
3/30/23,102,100.40994262695312,279.6030578613281,27.36522674560547,195.27999877929688,103.04000091552734,100.67866215981911,280.0066427322547,27.481152585329546,197.3300018310547,101.01000213623047,99.30522364315344,277.07331519401583,27.08440898873497,194.4199981689453,101.55000305175781,100.4298517146947,279.7802627108701,27.211327368787387,195.5800018310547,53633400,33086200,25053400,364516000,110252200
3/31/23,103.29000091552734,103.23643493652344,283.7864685058594,27.75897216796875,207.4600067138672,103.48999786376953,103.39566967562425,284.7412837418121,27.815934380003373,207.7899932861328,101.94999694824219,100.55923207299183,278.56945538558534,27.08740743538737,197.1999969482422,102.16000366210938,100.81799706625952,279.28803758659916,27.122384566656116,197.52999877929688,56750300,36863400,32766000,433933000,170222100
4/3/23,102.41000366210938,103.86343383789062,282.7332458496094,27.946849822998047,194.77000427246094,103.29000091552734,104.0326231198909,283.7569423716875,27.981826954201942,202.69000244140625,101.43000030517578,101.44499598386052,279.5045974988717,27.318258357219978,192.1999969482422,102.30000305175781,101.90280629620425,282.0343397141944,27.49114640923392,199.91000366210938,41135700,25035400,24883300,398716000,169545900
4/4/23,103.94999694824219,104.22172546386719,282.6839599609375,27.435178756713867,192.5800018310547,104.19999694824219,105.07763404356551,285.9027847182978,27.98182457,198.74000549316406,102.11000061035156,103.54496071696833,281.1976206469776,27.28927362,190.32000732421875,102.75,103.83358175831708,282.7331951947858,27.947846244856994,197.32000732421875,48662500,24420100,25824300,368592000,126463800
4/5/23,101.0999984741211,103.97290802001953,279.8884582519531,26.863554000854492,185.52000427246094,103.91000366210938,105.59514935745837,282.65446336729383,26.98047673794311,190.67999267578125,100.75,103.1667646231396,278.4907061502915,26.37786936739354,183.75999450683594,103.91000366210938,105.27667229755957,281.37482777678053,26.811587704555983,190.52000427246094,45175400,28290500,22064800,515015000,133882500
4/6/23,102.05999755859375,107.90411376953125,287.0348205566406,27.019451141357422,185.05999755859375,102.37999725341797,108.65054511701238,287.5072866226031,27.062422498432785,186.38999938964844,99.80000305175781,103.83357846595176,277.6146378,26.409846477836556,179.74000549316406,100.75,104.75915364055206,278.77615698093774,26.566744158591717,183.0800018310547,43808000,48711500,29770300,397654000,123857900
4/10/23,102.16999816894531,105.93354034423828,284.8594665527344,27.56110191345215,184.50999450683594,102.19999694824219,107.07806234756984,285.0661704846128,27.603074472787966,185.10000610351562,99.56999969482422,104.61982146300264,280.2527115064888,26.651692648954523,176.11000061035156,100.95999908447266,106.47097183107455,284.68226171417155,26.805592033185857,179.94000244140625,37261200,27067400,23103000,395279000,142154600
4/11/23,99.91999816894531,104.84872436523438,278.4021301269531,27.15136719,186.7899932861328,101,106.22216293833723,281.5028392047115,27.771964430932886,189.19000244140625,99.01000213623047,104.18191416724264,277.23078785734424,27.108393921533427,185.64999389648438,100.80000305175781,106.04301910676263,281.27642916480585,27.70600728201999,186.69000244140625,60417800,26311800,27276600,314378000,115770900
4/12/23,97.83000183105469,104.14210510253906,279.0517578,26.477802276611328,180.5399932861328,100.51000213623047,106.24206598376391,282.5166689965512,27.45017025119376,191.5800018310547,97.70999908447266,103.84352951452797,277.5457122252791,26.430831901042534,180.30999755859375,100.4000015258789,106.07287669400085,280.3314234347205,27.352234292394773,190.74000549316406,56735000,24370300,27403400,446259000,150256300
4/13/23,102.4000015258789,106.9188232421875,285.3023681640625,26.445823669433594,185.89999389648438,102.56999969482422,106.97853531836758,285.3614264229886,26.869548260916794,186.5,98.70999908447266,105.33638488558677,278.73680804839455,26.31191176986607,180.94000244140625,98.94999694824219,105.33638488558677,279.15021586087715,26.71664769,182.9600067138672,67925100,24843600,24222700,353615000,112933000
4/14/23,102.51000213623047,108.35198211669922,281.6603088378906,26.740629196166992,185,103.19999694824219,108.42164874194421,283.96367102936733,26.865548051161873,186.27999877929688,101.11000061035156,106.3316347984089,279.2486531464038,26.20297833752683,182.00999450683594,102.06999969482422,106.38139992776647,282.5068305661248,26.48679437254618,183.9499969482422,51450500,26578000,20987900,395660000,96438700
4/17/23,102.73999786376953,105.46578216552734,284.2786560058594,26.98447608947754,187.0399932861328,103.7300033569336,105.65488055059328,287.0348384011463,26.988473203686386,189.69000244140625,101.58999633789062,104.02267689835315,281.68000236209434,26.415845135360854,182.69000244140625,103.16000366210938,104.16201774578109,285.3909700049731,26.547759434806412,186.32000732421875,39919500,37571200,23836200,321471000,116662200
4/18/23,102.30000305175781,104.00276947021484,283.85540771484375,27.649044036865234,184.30999755859375,104.19999694824219,106.03306368013463,287.1923498602999,28.091757324454164,187.69000244140625,101.5199966430664,103.57481518685294,282.51671366556474,27.33924575942383,183.5800018310547,103.94999694824219,105.98329855224205,287.00532200932577,27.515132130784668,187.14999389648438,39790500,26596400,20161800,604812000,92067000
4/19/23,104.30000305175781,103.68428802490234,283.93414306640625,27.912872314453125,180.58999633789062,105.12000274658203,104.48048447908047,284.52472565141113,27.98182777688548,183.5,101.38999938964844,102.57956905144894,280.08535300849246,27.21432656572957,177.64999389648438,101.58000183105469,103.0871444808148,281.51263430866226,27.343242553972818,179.10000610351562,58398900,20905700,17150300,358660000,125732700
4/20/23,103.80999755859375,104.78901672363281,281.6307678222656,27.086406707763672,162.99000549316406,105.25,105.74444800146313,284.50506674858116,28.011806229811754,169.6999969482422,103.20999908447266,103.37577509974376,280.6168942704113,26.982474123350794,160.55999755859375,103.52999877929688,103.41558568545663,280.78424603946644,27.653038100145313,166.1699981689453,57696900,27820800,23244400,427713000,210970800
